order_id,customer_id,product_id,category,price,discount,quantity,payment_method,order_date,delivery_time_days,region,returned,total_amount,shipping_cost,profit_margin,customer_age,customer_gender
ORD_35688,CUST_6114,PROD_481,Electronics,585.82,0.15,1,Credit Card,2024-06-11 12:00:00,2,Europe,No,507.94,9.99,99.02,37,Male
ORD_35689,CUST_8998,PROD_260,Fashion,59.6,0.0,3,Credit Card,2024-10-04 19:00:00,4,North America,No,188.79,9.99,21.69,64,Male
ORD_35690,CUST_2000,PROD_372,Fashion,76.87,0.1,2,PayPal,2023-03-02 07:00:00,3,Middle East,No,143.35,4.99,24.57,31,Female
ORD_35691,CUST_4569,PROD_384,Grocery,14.87,0.0,3,PayPal,2024-12-05 02:00:00,7,Europe,No,49.6,4.99,17.32,70,Male
ORD_35692,CUST_1222,PROD_749,Grocery,11.48,0.25,8,PayPal,2024-06-11 03:00:00,3,Europe,No,68.88,0.0,15.52,68,Female
ORD_35693,CUST_4735,PROD_922,Electronics,64.05,0.15,1,Credit Card,2024-09-21 16:00:00,2,Europe,Yes,54.44,0.0,13.15,26,Male
ORD_35694,CUST_1015,PROD_530,Beauty,39.7,0.1,3,Credit Card,2023-03-23 07:00:00,3,Asia Pacific,No,107.19,0.0,18.89,64,Female
ORD_35695,CUST_4940,PROD_627,Fashion,56.64,0.1,2,Credit Card,2024-07-30 03:00:00,2,North America,No,101.96,0.0,32.87,52,Male
ORD_35696,CUST_1043,PROD_892,Beauty,42.24,0.15,9,Debit Card,2024-01-09 13:00:00,2,North America,No,323.1,0.0,69.89,34,Male
ORD_35697,CUST_6048,PROD_930,Beauty,10.46,0.25,3,Credit Card,2023-01-14 16:00:00,3,Asia Pacific,No,23.55,0.0,3.42,21,Female
ORD_35698,CUST_1563,PROD_941,Electronics,438.02,0.1,1,UPI,2024-01-10 09:00:00,3,Asia Pacific,No,394.22,0.0,109.42,64,Female
ORD_35699,CUST_7953,PROD_288,Beauty,18.27,0.1,4,PayPal,2024-06-20 20:00:00,1,Europe,No,65.76,0.0,20.02,32,Male
ORD_35700,CUST_5474,PROD_415,Toys,33.8,0.2,1,Credit Card,2023-09-06 21:00:00,1,North America,No,32.03,4.99,8.92,47,Female
ORD_35701,CUST_7586,PROD_960,Electronics,306.56,0.05,1,Credit Card,2023-11-18 10:00:00,2,Latin America,No,296.22,4.99,105.7,43,Male
ORD_35702,CUST_6582,PROD_462,Electronics,82.83,0.0,1,PayPal,2023-02-17 09:00:00,4,Europe,Yes,92.82,9.99,32.41,36,Male
ORD_35703,CUST_8897,PROD_279,Home,58.09,0.05,1,Credit Card,2023-07-06 08:00:00,4,Asia Pacific,No,60.18,4.99,8.14,39,Female
ORD_35704,CUST_1618,PROD_807,Home,79.34,0.0,1,Credit Card,2023-05-17 10:00:00,2,Europe,No,79.34,0.0,18.86,59,Male
ORD_35705,CUST_6188,PROD_721,Toys,20.13,0.15,1,Credit Card,2023-05-17 09:00:00,1,North America,No,17.11,0.0,4.11,30,Male
ORD_35706,CUST_5486,PROD_550,Fashion,78.37,0.3,5,Wallet,2024-09-23 07:00:00,1,North America,No,279.29,4.99,55.42,44,Male
ORD_35707,CUST_2263,PROD_310,Fashion,19.63,0.0,1,Credit Card,2024-02-28 03:00:00,5,Middle East,No,24.62,4.99,8.42,28,Male
ORD_35708,CUST_3307,PROD_787,Beauty,41.07,0.15,4,Credit Card,2023-08-12 10:00:00,2,Latin America,No,144.63,4.99,45.19,50,Female
ORD_35709,CUST_2996,PROD_612,Electronics,662.32,0.05,1,COD,2023-07-13 04:00:00,1,Europe,No,629.2,0.0,86.15,56,Male
ORD_35710,CUST_3481,PROD_655,Electronics,264.11,0.05,1,Credit Card,2023-08-11 18:00:00,1,Asia Pacific,No,250.9,0.0,41.34,54,Female
ORD_35711,CUST_8470,PROD_961,Home,159.11,0.1,2,UPI,2024-03-31 18:00:00,3,North America,No,291.39,4.99,39.65,59,Female
ORD_35712,CUST_1320,PROD_437,Electronics,741.78,0.0,1,UPI,2023-06-25 08:00:00,7,Latin America,No,741.78,0.0,110.73,39,Female
ORD_35713,CUST_2664,PROD_623,Toys,49.0,0.4,4,UPI,2023-07-06 04:00:00,2,North America,No,117.6,0.0,40.12,43,Male
ORD_35714,CUST_8079,PROD_886,Beauty,68.2,0.15,6,Credit Card,2023-04-08 18:00:00,3,Europe,No,357.81,9.99,90.83,31,Female
ORD_35715,CUST_5163,PROD_554,Beauty,40.66,0.1,4,Wallet,2024-08-05 16:00:00,5,Europe,No,151.35,4.99,46.37,54,Male
ORD_35716,CUST_4121,PROD_851,Fashion,23.79,0.1,1,Debit Card,2023-02-13 10:00:00,2,Europe,No,31.4,9.99,6.75,48,Male
ORD_35717,CUST_8581,PROD_577,Home,131.94,0.0,1,Debit Card,2024-06-28 07:00:00,5,Europe,Yes,136.93,4.99,17.09,67,Female
ORD_35718,CUST_3583,PROD_957,Electronics,104.67,0.15,2,Credit Card,2023-12-08 15:00:00,4,Europe,Yes,177.94,0.0,31.21,18,Male
ORD_35719,CUST_2298,PROD_189,Electronics,422.97,0.1,1,Debit Card,2023-06-05 11:00:00,4,North America,No,390.66,9.99,54.6,30,Male
ORD_35720,CUST_4342,PROD_936,Home,134.34,0.3,3,Debit Card,2024-02-11 21:00:00,4,North America,No,287.11,4.99,75.02,19,Female
ORD_35721,CUST_7370,PROD_142,Fashion,100.8,0.1,5,Credit Card,2023-11-01 06:00:00,3,North America,No,458.59,4.99,74.58,66,Male
ORD_35722,CUST_2325,PROD_639,Toys,36.42,0.0,6,Credit Card,2024-12-02 20:00:00,2,North America,No,218.52,0.0,32.99,57,Male
ORD_35723,CUST_6686,PROD_724,Grocery,6.22,0.15,11,Debit Card,2024-11-09 22:00:00,2,Asia Pacific,No,58.19,0.0,7.0,24,Male
ORD_35724,CUST_4273,PROD_423,Electronics,392.74,0.0,1,Credit Card,2023-04-06 22:00:00,4,North America,No,402.73,9.99,110.64,25,Female
ORD_35725,CUST_7123,PROD_312,Beauty,61.26,0.1,3,Credit Card,2024-02-02 15:00:00,3,North America,No,180.38,14.99,18.86,26,Female
ORD_35726,CUST_2055,PROD_677,Electronics,128.27,0.1,1,Debit Card,2023-01-16 01:00:00,1,Europe,No,115.44,0.0,13.01,24,Male
ORD_35727,CUST_6638,PROD_405,Home,132.71,0.25,2,Credit Card,2023-08-17 21:00:00,3,North America,No,199.06,0.0,49.71,43,Female
ORD_35728,CUST_3111,PROD_774,Fashion,68.01,0.1,6,Credit Card,2024-12-16 11:00:00,2,North America,No,372.25,4.99,99.8,18,Male
ORD_35729,CUST_5864,PROD_566,Grocery,32.79,0.15,2,Credit Card,2024-11-22 08:00:00,1,Asia Pacific,No,55.74,0.0,17.95,43,Male
ORD_35730,CUST_7743,PROD_233,Toys,48.41,0.0,1,Credit Card,2023-12-19 10:00:00,1,Latin America,No,53.4,4.99,15.08,45,Male
ORD_35731,CUST_8431,PROD_755,Home,76.22,0.4,1,PayPal,2023-08-01 04:00:00,3,Europe,No,45.73,0.0,8.76,40,Female
ORD_35732,CUST_2069,PROD_225,Electronics,655.83,0.05,1,Debit Card,2024-12-06 17:00:00,3,North America,No,633.03,9.99,131.01,56,Male
ORD_35733,CUST_4394,PROD_714,Sports,91.74,0.2,3,PayPal,2023-12-01 09:00:00,2,Asia Pacific,No,230.16,9.99,54.93,47,Female
ORD_35734,CUST_6110,PROD_783,Home,134.69,0.2,1,Debit Card,2024-07-29 17:00:00,3,North America,No,112.74,4.99,14.46,69,Female
ORD_35735,CUST_8529,PROD_686,Home,105.12,0.0,1,Credit Card,2024-02-12 11:00:00,3,Europe,No,105.12,0.0,11.85,49,Female
ORD_35736,CUST_8721,PROD_385,Beauty,16.35,0.2,5,Wallet,2023-07-08 04:00:00,2,North America,Yes,70.39,4.99,8.55,20,Male
ORD_35737,CUST_6107,PROD_760,Fashion,118.96,0.0,1,Credit Card,2023-09-26 19:00:00,2,North America,No,128.95,9.99,36.27,31,Female
ORD_35738,CUST_6669,PROD_566,Electronics,114.89,0.25,1,UPI,2024-08-28 10:00:00,4,North America,No,91.16,4.99,11.78,64,Male
ORD_35739,CUST_3175,PROD_102,Fashion,23.76,0.0,3,UPI,2024-01-23 22:00:00,2,Europe,No,76.27,4.99,18.9,43,Male
ORD_35740,CUST_1120,PROD_438,Fashion,27.56,0.15,1,Credit Card,2023-03-05 01:00:00,3,Europe,No,38.42,14.99,12.79,24,Female
ORD_35741,CUST_2232,PROD_643,Fashion,44.07,0.05,4,PayPal,2024-07-09 16:00:00,5,Asia Pacific,No,167.48,0.0,19.12,65,Female
ORD_35742,CUST_6284,PROD_881,Sports,111.75,0.1,2,PayPal,2024-04-28 03:00:00,3,North America,No,206.15,4.99,31.1,25,Female
ORD_35743,CUST_3547,PROD_625,Fashion,96.31,0.05,1,Credit Card,2023-10-09 05:00:00,2,Europe,No,101.48,9.99,19.17,43,Male
ORD_35744,CUST_4284,PROD_478,Fashion,95.2,0.2,4,Credit Card,2023-10-19 21:00:00,1,Middle East,No,304.64,0.0,61.21,58,Female
ORD_35745,CUST_2906,PROD_282,Electronics,426.49,0.4,1,Credit Card,2023-07-04 22:00:00,5,Europe,No,265.88,9.99,55.3,50,Female
ORD_35746,CUST_3209,PROD_138,Beauty,69.2,0.0,2,Credit Card,2024-06-20 16:00:00,1,Europe,No,143.39,4.99,50.32,37,Female
ORD_35747,CUST_2435,PROD_876,Electronics,65.82,0.1,1,COD,2024-05-25 16:00:00,2,North America,Yes,69.23,9.99,11.85,44,Other
ORD_35748,CUST_4223,PROD_102,Fashion,19.23,0.2,2,PayPal,2024-02-29 00:00:00,3,North America,No,35.75,4.99,4.49,26,Male
ORD_35749,CUST_3761,PROD_412,Home,168.54,0.15,3,Wallet,2024-11-12 15:00:00,3,Asia Pacific,No,434.77,4.99,112.07,24,Male
ORD_35750,CUST_8215,PROD_478,Grocery,17.88,0.1,3,PayPal,2024-08-23 12:00:00,3,North America,No,53.26,4.99,9.65,49,Male
ORD_35751,CUST_5733,PROD_581,Fashion,67.99,0.05,2,Credit Card,2024-08-18 07:00:00,5,Europe,No,134.17,4.99,22.73,52,Female
ORD_35752,CUST_1619,PROD_204,Fashion,37.9,0.1,2,UPI,2024-06-27 12:00:00,1,North America,No,73.21,4.99,13.79,52,Female
ORD_35753,CUST_8352,PROD_206,Electronics,677.93,0.05,1,PayPal,2023-04-12 11:00:00,3,Middle East,No,644.03,0.0,84.09,43,Female
ORD_35754,CUST_1417,PROD_526,Sports,104.55,0.15,2,Debit Card,2024-04-10 06:00:00,1,Europe,No,187.73,9.99,33.63,55,Female
ORD_35755,CUST_4887,PROD_463,Fashion,37.14,0.2,1,Credit Card,2023-05-10 02:00:00,4,Europe,No,29.71,0.0,3.48,31,Male
ORD_35756,CUST_7933,PROD_258,Beauty,19.69,0.1,4,COD,2023-05-22 02:00:00,4,North America,No,85.87,14.99,24.6,27,Female
ORD_35757,CUST_5988,PROD_386,Fashion,119.51,0.0,3,Debit Card,2023-08-15 16:00:00,3,Asia Pacific,No,363.52,4.99,130.21,24,Female
ORD_35758,CUST_3360,PROD_732,Electronics,595.57,0.1,1,PayPal,2024-06-14 15:00:00,1,Asia Pacific,No,541.0,4.99,173.97,59,Male
ORD_35759,CUST_7453,PROD_816,Home,142.51,0.1,1,Debit Card,2024-02-22 00:00:00,2,North America,No,133.25,4.99,19.62,37,Female
ORD_35760,CUST_3581,PROD_278,Toys,37.46,0.3,1,Credit Card,2023-09-26 04:00:00,4,Asia Pacific,No,26.22,0.0,7.92,47,Female
ORD_35761,CUST_1553,PROD_826,Electronics,132.71,0.1,2,Credit Card,2023-11-05 11:00:00,5,Middle East,No,243.87,4.99,87.51,54,Female
ORD_35762,CUST_4416,PROD_373,Electronics,591.13,0.15,1,Credit Card,2024-03-21 16:00:00,2,North America,No,507.45,4.99,174.9,43,Male
ORD_35763,CUST_7750,PROD_822,Electronics,739.44,0.1,1,Debit Card,2023-05-03 11:00:00,3,North America,No,670.49,4.99,82.36,68,Female
ORD_35764,CUST_1249,PROD_205,Beauty,72.8,0.4,3,UPI,2024-12-18 14:00:00,3,Europe,No,131.04,0.0,32.04,57,Male
ORD_35765,CUST_7687,PROD_971,Fashion,97.73,0.2,2,Credit Card,2023-05-11 18:00:00,5,North America,No,166.35,9.99,57.36,57,Female
ORD_35766,CUST_7340,PROD_672,Fashion,83.53,0.2,1,Debit Card,2024-11-20 23:00:00,3,Asia Pacific,No,81.81,14.99,28.07,41,Female
ORD_35767,CUST_2238,PROD_914,Fashion,43.06,0.1,3,PayPal,2023-05-12 18:00:00,4,Middle East,Yes,116.25,0.0,36.45,29,Female
ORD_35768,CUST_7291,PROD_235,Fashion,51.19,0.25,3,Debit Card,2023-04-25 16:00:00,3,Europe,No,120.16,4.99,17.88,50,Female
ORD_35769,CUST_2626,PROD_131,Home,211.31,0.1,1,Wallet,2024-06-21 01:00:00,1,Europe,No,195.17,4.99,29.2,37,Male
ORD_35770,CUST_2381,PROD_882,Electronics,587.53,0.1,1,Debit Card,2023-02-04 21:00:00,2,Europe,No,528.78,0.0,135.09,67,Male
ORD_35771,CUST_3941,PROD_178,Home,247.79,0.1,1,Credit Card,2024-05-16 19:00:00,3,Latin America,No,228.0,4.99,39.93,41,Male
ORD_35772,CUST_6422,PROD_350,Fashion,23.94,0.15,5,PayPal,2024-10-20 05:00:00,3,North America,No,106.74,4.99,13.39,42,Female
ORD_35773,CUST_7463,PROD_111,Toys,26.09,0.0,1,Credit Card,2024-08-22 10:00:00,2,Europe,No,26.09,0.0,8.45,69,Male
ORD_35774,CUST_6325,PROD_752,Fashion,107.36,0.1,1,PayPal,2023-04-24 21:00:00,2,Asia Pacific,No,111.61,14.99,22.21,61,Female
ORD_35775,CUST_3286,PROD_178,Electronics,69.44,0.2,1,Wallet,2024-05-15 02:00:00,3,Middle East,No,60.54,4.99,11.86,49,Male
ORD_35776,CUST_1417,PROD_601,Toys,25.47,0.05,3,PayPal,2024-08-31 09:00:00,4,Asia Pacific,No,72.6,0.0,9.1,56,Male
ORD_35777,CUST_3895,PROD_103,Toys,58.66,0.0,1,PayPal,2023-08-05 22:00:00,1,Asia Pacific,Yes,63.65,4.99,10.95,51,Female
ORD_35778,CUST_8061,PROD_340,Electronics,459.99,0.0,1,PayPal,2023-04-21 13:00:00,3,North America,No,469.98,9.99,80.54,21,Female
ORD_35779,CUST_1120,PROD_679,Sports,71.02,0.1,1,Debit Card,2023-05-18 22:00:00,2,Asia Pacific,No,68.91,4.99,21.96,67,Male
ORD_35780,CUST_2764,PROD_304,Sports,177.98,0.05,1,Credit Card,2023-07-15 00:00:00,4,Latin America,No,174.07,4.99,38.18,24,Male
ORD_35781,CUST_7659,PROD_338,Fashion,51.44,0.15,4,PayPal,2023-08-05 07:00:00,2,Asia Pacific,No,179.87,4.99,62.11,64,Female
ORD_35782,CUST_4050,PROD_241,Electronics,150.11,0.2,1,Credit Card,2024-11-29 05:00:00,4,Europe,No,125.08,4.99,12.73,63,Female
ORD_35783,CUST_6053,PROD_316,Sports,117.62,0.25,3,UPI,2023-07-14 19:00:00,2,Europe,No,269.65,4.99,49.42,37,Female
ORD_35784,CUST_7419,PROD_233,Electronics,585.74,0.0,1,Debit Card,2024-06-17 12:00:00,7,North America,No,585.74,0.0,162.18,51,Other
ORD_35785,CUST_2274,PROD_811,Home,38.25,0.2,9,PayPal,2024-11-06 10:00:00,5,Middle East,No,275.4,0.0,32.34,39,Female
ORD_35786,CUST_5890,PROD_310,Fashion,80.32,0.1,3,Debit Card,2023-02-22 13:00:00,3,North America,No,226.86,9.99,84.79,33,Female
ORD_35787,CUST_5917,PROD_341,Home,105.52,0.05,1,Credit Card,2023-11-15 01:00:00,1,North America,No,100.24,0.0,15.76,59,Female
ORD_35788,CUST_7683,PROD_622,Sports,39.43,0.05,1,PayPal,2023-12-13 08:00:00,3,North America,No,42.45,4.99,8.21,20,Male
ORD_35789,CUST_3736,PROD_217,Sports,127.35,0.1,1,Debit Card,2023-08-19 12:00:00,2,North America,No,119.61,4.99,36.2,49,Male
ORD_35790,CUST_1820,PROD_142,Grocery,11.61,0.0,4,COD,2023-05-01 04:00:00,7,Europe,No,51.43,4.99,13.26,40,Male
ORD_35791,CUST_8955,PROD_578,Beauty,21.88,0.05,3,Debit Card,2024-03-26 09:00:00,4,Latin America,No,62.37,0.0,12.69,24,Male
ORD_35792,CUST_5204,PROD_956,Fashion,24.84,0.25,2,Credit Card,2023-08-23 07:00:00,3,North America,No,42.25,4.99,9.39,29,Male
ORD_35793,CUST_5422,PROD_619,Fashion,57.14,0.15,3,Credit Card,2024-04-22 12:00:00,4,Asia Pacific,No,150.7,4.99,31.08,20,Female
ORD_35794,CUST_5620,PROD_391,Fashion,80.17,0.0,3,Credit Card,2024-03-02 10:00:00,2,Asia Pacific,No,255.5,14.99,86.55,30,Female
ORD_35795,CUST_1809,PROD_891,Sports,185.78,0.2,2,COD,2024-12-04 02:00:00,2,Europe,No,297.24,0.0,62.06,30,Female
ORD_35796,CUST_4319,PROD_561,Fashion,50.49,0.15,2,Debit Card,2024-08-12 01:00:00,3,Latin America,No,90.83,4.99,24.56,59,Female
ORD_35797,CUST_7031,PROD_463,Beauty,52.87,0.0,1,Debit Card,2023-05-07 21:00:00,2,Asia Pacific,No,52.87,0.0,11.7,42,Female
ORD_35798,CUST_8501,PROD_397,Electronics,138.2,0.3,1,COD,2023-01-16 22:00:00,4,Europe,No,101.73,4.99,29.29,45,Female
ORD_35799,CUST_5982,PROD_200,Fashion,113.29,0.2,6,Debit Card,2024-12-17 04:00:00,4,Middle East,Yes,553.77,9.99,208.73,26,Male
ORD_35800,CUST_2139,PROD_611,Electronics,605.49,0.0,1,Debit Card,2023-08-21 17:00:00,3,Asia Pacific,No,610.48,4.99,167.86,21,Female
ORD_35801,CUST_4283,PROD_805,Toys,45.0,0.25,1,UPI,2024-01-26 09:00:00,5,Asia Pacific,No,43.74,9.99,9.01,31,Male
ORD_35802,CUST_5882,PROD_614,Sports,112.2,0.25,3,Debit Card,2023-04-03 09:00:00,4,Asia Pacific,No,257.44,4.99,74.1,44,Female
ORD_35803,CUST_5074,PROD_439,Electronics,472.55,0.1,1,Credit Card,2024-01-31 07:00:00,3,Latin America,No,430.29,4.99,102.93,25,Male
ORD_35804,CUST_1154,PROD_387,Fashion,61.91,0.0,2,Credit Card,2024-06-13 22:00:00,3,Asia Pacific,No,123.82,0.0,32.15,67,Male
ORD_35805,CUST_5575,PROD_570,Electronics,84.24,0.1,1,Credit Card,2024-09-21 19:00:00,3,Asia Pacific,No,90.81,14.99,21.54,46,Female
ORD_35806,CUST_6786,PROD_620,Beauty,14.93,0.15,2,Debit Card,2023-01-28 02:00:00,5,North America,No,25.38,0.0,5.06,28,Female
ORD_35807,CUST_6961,PROD_511,Electronics,193.92,0.0,1,Credit Card,2023-12-07 09:00:00,1,Latin America,No,193.92,0.0,63.43,33,Female
ORD_35808,CUST_8603,PROD_900,Sports,50.36,0.0,1,Wallet,2024-11-10 16:00:00,3,Asia Pacific,No,50.36,0.0,15.93,22,Male
ORD_35809,CUST_4793,PROD_630,Electronics,92.9,0.2,3,Credit Card,2024-03-31 23:00:00,3,North America,No,222.96,0.0,66.83,44,Female
ORD_35810,CUST_3197,PROD_188,Home,134.23,0.15,1,Credit Card,2023-05-14 06:00:00,1,North America,No,124.09,9.99,15.54,21,Male
ORD_35811,CUST_1406,PROD_636,Home,137.05,0.05,2,PayPal,2024-12-22 21:00:00,4,Middle East,No,270.39,9.99,53.93,56,Female
ORD_35812,CUST_7135,PROD_720,Fashion,77.94,0.05,8,Wallet,2023-12-30 20:00:00,2,North America,No,597.31,4.99,102.01,57,Female
ORD_35813,CUST_8070,PROD_505,Electronics,640.43,0.15,1,Credit Card,2023-08-30 21:00:00,2,Europe,No,554.36,9.99,203.19,36,Female
ORD_35814,CUST_1686,PROD_633,Fashion,113.28,0.05,2,Credit Card,2023-02-20 02:00:00,2,Middle East,No,225.23,9.99,37.86,41,Female
ORD_35815,CUST_4218,PROD_212,Home,238.05,0.05,1,PayPal,2024-12-10 18:00:00,2,Asia Pacific,No,226.15,0.0,66.17,39,Male
ORD_35816,CUST_1979,PROD_893,Grocery,31.79,0.15,3,Credit Card,2023-05-06 06:00:00,1,North America,No,81.06,0.0,28.29,18,Male
ORD_35817,CUST_5641,PROD_292,Fashion,92.87,0.05,3,UPI,2023-12-21 09:00:00,3,Latin America,No,264.69,0.0,41.72,25,Female
ORD_35818,CUST_4561,PROD_515,Electronics,552.81,0.2,1,Credit Card,2024-01-26 15:00:00,4,North America,No,452.24,9.99,79.75,26,Male
ORD_35819,CUST_8338,PROD_363,Electronics,138.16,0.2,3,Credit Card,2024-06-30 01:00:00,4,Asia Pacific,No,336.58,4.99,120.64,29,Female
ORD_35820,CUST_8400,PROD_704,Electronics,542.29,0.3,1,UPI,2024-11-18 17:00:00,2,North America,No,384.59,4.99,42.84,40,Male
ORD_35821,CUST_7444,PROD_186,Fashion,31.47,0.15,2,Debit Card,2023-10-03 03:00:00,5,North America,No,53.5,0.0,18.84,21,Male
ORD_35822,CUST_2452,PROD_908,Fashion,93.28,0.15,2,Debit Card,2023-06-03 10:00:00,5,Middle East,No,158.58,0.0,43.29,69,Female
ORD_35823,CUST_3964,PROD_768,Electronics,171.51,0.05,1,Credit Card,2024-07-14 20:00:00,1,Latin America,No,162.93,0.0,16.98,56,Male
ORD_35824,CUST_4191,PROD_450,Electronics,561.13,0.1,1,Credit Card,2024-07-18 23:00:00,2,North America,No,505.02,0.0,92.54,27,Female
ORD_35825,CUST_5095,PROD_678,Fashion,22.59,0.0,5,Credit Card,2023-10-14 00:00:00,3,Latin America,No,112.95,0.0,17.39,58,Female
ORD_35826,CUST_8878,PROD_901,Beauty,31.94,0.15,3,Debit Card,2024-08-16 02:00:00,2,Asia Pacific,No,86.44,4.99,29.58,42,Female
ORD_35827,CUST_1066,PROD_755,Home,106.06,0.25,2,UPI,2024-05-10 09:00:00,4,North America,Yes,159.08,0.0,18.85,43,Male
ORD_35828,CUST_7080,PROD_249,Electronics,285.25,0.0,1,Credit Card,2023-03-14 01:00:00,3,Europe,No,295.24,9.99,109.72,31,Female
ORD_35829,CUST_5225,PROD_161,Electronics,283.08,0.1,1,Debit Card,2024-05-04 11:00:00,4,Latin America,No,259.76,4.99,77.44,68,Female
ORD_35830,CUST_5188,PROD_250,Toys,35.69,0.0,2,Credit Card,2024-12-30 06:00:00,1,Europe,No,76.37,4.99,14.36,32,Male
ORD_35831,CUST_7113,PROD_394,Electronics,667.7,0.0,1,Credit Card,2023-04-01 08:00:00,3,Asia Pacific,No,672.69,4.99,143.99,30,Female
ORD_35832,CUST_8149,PROD_501,Electronics,705.0,0.0,1,UPI,2024-06-01 05:00:00,3,North America,No,709.99,4.99,176.94,26,Male
ORD_35833,CUST_3534,PROD_255,Fashion,22.72,0.0,4,Debit Card,2024-09-12 04:00:00,3,Europe,No,90.88,0.0,10.21,43,Female
ORD_35834,CUST_6895,PROD_833,Fashion,35.2,0.05,1,UPI,2024-06-24 13:00:00,7,Middle East,No,33.44,0.0,10.96,58,Male
ORD_35835,CUST_5151,PROD_229,Fashion,47.48,0.0,5,Credit Card,2023-11-16 12:00:00,2,Latin America,No,242.39,4.99,66.92,41,Female
ORD_35836,CUST_1021,PROD_921,Beauty,57.86,0.2,5,PayPal,2024-07-06 12:00:00,2,Middle East,Yes,241.44,9.99,48.76,51,Female
ORD_35837,CUST_7848,PROD_889,Electronics,351.83,0.0,1,Credit Card,2024-04-16 04:00:00,4,Europe,No,351.83,0.0,121.66,19,Female
ORD_35838,CUST_7570,PROD_177,Fashion,65.06,0.0,1,UPI,2024-12-27 10:00:00,3,Asia Pacific,No,65.06,0.0,16.15,38,Female
ORD_35839,CUST_1211,PROD_856,Home,200.42,0.0,1,Credit Card,2024-01-06 16:00:00,3,North America,No,200.42,0.0,31.63,67,Female
ORD_35840,CUST_3649,PROD_428,Electronics,531.43,0.0,1,PayPal,2023-10-04 16:00:00,4,North America,No,531.43,0.0,100.62,43,Male
ORD_35841,CUST_8850,PROD_340,Electronics,490.59,0.15,1,Debit Card,2024-08-02 23:00:00,4,Europe,No,426.99,9.99,125.52,30,Male
ORD_35842,CUST_5231,PROD_727,Home,153.39,0.0,1,Debit Card,2023-11-16 18:00:00,4,North America,No,163.38,9.99,36.87,47,Male
ORD_35843,CUST_2080,PROD_269,Toys,18.37,0.25,8,Credit Card,2023-07-16 17:00:00,2,Latin America,No,115.23,4.99,14.55,63,Female
ORD_35844,CUST_6312,PROD_702,Fashion,26.62,0.0,4,Debit Card,2023-02-14 10:00:00,4,North America,No,106.48,0.0,20.43,45,Female
ORD_35845,CUST_6338,PROD_144,Fashion,49.3,0.0,2,PayPal,2024-02-27 10:00:00,3,Europe,No,98.6,0.0,17.67,62,Female
ORD_35846,CUST_3332,PROD_357,Electronics,626.32,0.3,1,Debit Card,2023-03-21 22:00:00,3,Europe,No,448.41,9.99,62.94,45,Female
ORD_35847,CUST_6964,PROD_139,Beauty,69.73,0.25,1,Debit Card,2024-01-30 01:00:00,2,Latin America,No,52.3,0.0,7.02,55,Female
ORD_35848,CUST_3011,PROD_139,Electronics,648.07,0.0,1,Credit Card,2024-03-22 22:00:00,3,North America,No,658.06,9.99,173.27,65,Female
ORD_35849,CUST_2938,PROD_943,Beauty,21.05,0.05,5,Credit Card,2024-08-18 02:00:00,2,North America,No,109.99,9.99,13.33,46,Male
ORD_35850,CUST_6493,PROD_696,Fashion,111.48,0.15,4,PayPal,2023-11-07 08:00:00,2,Asia Pacific,No,379.04,0.0,102.42,26,Male
ORD_35851,CUST_7759,PROD_502,Electronics,340.68,0.2,1,Debit Card,2023-02-17 14:00:00,2,Asia Pacific,No,272.54,0.0,68.85,35,Female
ORD_35852,CUST_7781,PROD_669,Fashion,102.95,0.4,2,Debit Card,2023-02-28 23:00:00,3,Europe,No,133.53,9.99,35.88,50,Male
ORD_35853,CUST_3746,PROD_210,Beauty,53.83,0.15,3,Credit Card,2023-09-23 14:00:00,2,Latin America,No,137.28,0.0,49.08,51,Female
ORD_35854,CUST_6881,PROD_128,Beauty,65.54,0.1,1,Debit Card,2023-02-01 16:00:00,1,North America,No,58.99,0.0,21.71,28,Male
ORD_35855,CUST_4679,PROD_569,Beauty,12.12,0.0,3,Debit Card,2023-06-01 18:00:00,5,Asia Pacific,No,36.36,0.0,5.84,59,Male
ORD_35856,CUST_5259,PROD_719,Beauty,40.43,0.0,2,PayPal,2024-12-19 14:00:00,3,North America,No,80.86,0.0,18.73,59,Female
ORD_35857,CUST_5996,PROD_951,Fashion,78.67,0.2,3,Credit Card,2024-01-25 11:00:00,5,Middle East,No,198.81,9.99,59.22,41,Male
ORD_35858,CUST_1806,PROD_809,Grocery,14.84,0.05,6,PayPal,2023-02-25 08:00:00,1,Middle East,No,84.6,0.0,19.89,49,Female
ORD_35859,CUST_2049,PROD_755,Fashion,97.89,0.0,2,Credit Card,2024-12-26 13:00:00,3,Europe,No,195.78,0.0,49.27,30,Male
ORD_35860,CUST_8636,PROD_873,Electronics,592.71,0.2,1,COD,2024-05-17 15:00:00,3,Latin America,No,479.16,4.99,132.89,61,Male
ORD_35861,CUST_4606,PROD_278,Fashion,55.93,0.0,2,PayPal,2023-05-11 20:00:00,1,Middle East,No,116.85,4.99,39.85,41,Male
ORD_35862,CUST_2328,PROD_829,Grocery,17.05,0.0,4,Debit Card,2024-12-20 09:00:00,4,North America,No,68.2,0.0,12.65,70,Female
ORD_35863,CUST_5009,PROD_687,Electronics,418.56,0.0,1,Debit Card,2023-12-30 18:00:00,3,North America,No,418.56,0.0,125.73,61,Female
